roll_no,image_id_1,image_id_2,similarity_score
Saddam_Hussein,0001,0004,0.15122035
Saddam_Hussein,0001,0002,0.2419496
Saddam_Hussein,0004,0002,0.59476566
Bettina_Rheims,0001,0003,0.05416871
Bettina_Rheims,0001,0002,-0.01464754
Bettina_Rheims,0003,0002,0.6568495
Picabo_Street,0002,0004,0.5448687
Picabo_Street,0002,0003,0.6156603
Picabo_Street,0002,0001,0.6440155
Picabo_Street,0004,0003,0.6237981
Picabo_Street,0004,0001,0.51656955
Picabo_Street,0003,0001,0.65244037
Michael_Lopez-Alegria,0002,0003,0.76201135
Michael_Lopez-Alegria,0002,0001,0.59698784
Michael_Lopez-Alegria,0003,0001,0.71952826
Nick_Nolte,0002,0001,0.54336846
Nick_Nolte,0002,0004,0.42081773
Nick_Nolte,0002,0003,0.30264813
Nick_Nolte,0001,0004,0.36665773
Nick_Nolte,0001,0003,0.38751644
Nick_Nolte,0004,0003,0.65732217
Fernando_Valenzuela,0002,0001,0.6970446
Fernando_Valenzuela,0002,0003,0.5807992
Fernando_Valenzuela,0001,0003,0.5016809
Andy_Warhol,0001,0003,0.5580881
Andy_Warhol,0001,0004,0.42340606
Andy_Warhol,0001,0002,0.6294435
Andy_Warhol,0003,0004,0.51464903
Andy_Warhol,0003,0002,0.46193877
Andy_Warhol,0004,0002,0.52719915
Stanislas_Wawrinka,0002,0003,0.6053964
Stanislas_Wawrinka,0002,0004,0.6026367
Stanislas_Wawrinka,0002,0001,0.72612166
Stanislas_Wawrinka,0003,0004,0.5354558
Stanislas_Wawrinka,0003,0001,0.63151944
Stanislas_Wawrinka,0004,0001,0.68800056
Tab_Baldwin,0004,0001,0.64402497
Tab_Baldwin,0004,0003,0.50826365
Tab_Baldwin,0004,0002,0.67824197
Tab_Baldwin,0001,0003,0.5973351
Tab_Baldwin,0001,0002,0.5608418
Tab_Baldwin,0003,0002,0.42715454
Phillipe_Comtois,0002,0001,0.7019972
Russell_Crowe,0002,0003,0.62915283
Russell_Crowe,0002,0004,0.5864443
Russell_Crowe,0002,0001,0.6962633
Russell_Crowe,0003,0004,0.7680472
Russell_Crowe,0003,0001,0.60557026
Russell_Crowe,0004,0001,0.59533614
Margaret_Hoelzer,0002,0001,0.5101197
Cristina_Torrens_Valero,0002,0001,0.5971494
Karl-Heinz_Rummenigge,0001,0002,0.6067698
Brandon_Knight,0001,0002,0.39660662
Xavier_Malisse,0004,0002,0.5801941
Xavier_Malisse,0004,0001,0.66244924
Xavier_Malisse,0004,0003,0.59259474
Xavier_Malisse,0002,0001,0.54975927
Xavier_Malisse,0002,0003,0.58992934
Xavier_Malisse,0001,0003,0.57501394
Mel_Brooks,0002,0001,0.47085145
Mel_Brooks,0002,0003,0.55285126
Mel_Brooks,0002,0004,0.56151754
Mel_Brooks,0001,0003,0.43643427
Mel_Brooks,0001,0004,0.5347911
Mel_Brooks,0003,0004,0.6463325
Matt_Welsh,0003,0002,0.80541706
Matt_Welsh,0003,0001,0.654875
Matt_Welsh,0002,0001,0.64297694
Joe_Strummer,0002,0001,0.45282146
Jake_Brace,0002,0001,0.73029023
Karen_Sharpe_Kramer,0002,0001,0.65073025
Karen_Sharpe_Kramer,0002,0003,0.7653203
Karen_Sharpe_Kramer,0001,0003,0.62389994
Tex_Ritter,0003,0004,0.5641828
Tex_Ritter,0003,0002,0.719617
Tex_Ritter,0003,0001,0.51372296
Tex_Ritter,0004,0002,0.5641395
Tex_Ritter,0004,0001,0.38781053
Tex_Ritter,0002,0001,0.5750394
Cristiano_da_Matta,0002,0001,0.7313242
Cristiano_da_Matta,0002,0003,0.5353654
Cristiano_da_Matta,0001,0003,0.51633555
Alvaro_Silva_Calderon,0002,0001,0.4068308
Neil_Moritz,0001,0002,0.056828797
Valeri_Bure,0002,0004,0.6933496
Valeri_Bure,0002,0003,0.6069932
Valeri_Bure,0002,0001,0.5119493
Valeri_Bure,0004,0003,0.57889754
Valeri_Bure,0004,0001,0.4981888
Valeri_Bure,0003,0001,0.5987724
Billy_Gilman,0004,0002,0.35307252
Billy_Gilman,0004,0003,0.7803487
Billy_Gilman,0004,0001,0.6133195
Billy_Gilman,0002,0003,0.34273756
Billy_Gilman,0002,0001,0.4456601
Billy_Gilman,0003,0001,0.65128636
Jamie_Kellner,0001,0002,0.019222328
Annette_Bening,0001,0004,0.77788883
Annette_Bening,0001,0003,0.6372242
Annette_Bening,0001,0002,0.5858861
Annette_Bening,0004,0003,0.69912416
Annette_Bening,0004,0002,0.66213214
Annette_Bening,0003,0002,0.6965052
Miranda_Otto,0004,0003,0.6657554
Miranda_Otto,0004,0001,0.66243345
Miranda_Otto,0004,0002,0.7155199
Miranda_Otto,0003,0001,0.7054002
Miranda_Otto,0003,0002,0.7080444
Miranda_Otto,0001,0002,0.7218392
DAngelo_Jimenez,0001,0003,0.66257066
DAngelo_Jimenez,0001,0002,0.71442795
DAngelo_Jimenez,0003,0002,0.63494444
Brian_Kerr,0001,0002,-0.030881677
Brian_Kerr,0001,0003,0.034492884
Brian_Kerr,0001,0004,-0.049812343
Brian_Kerr,0002,0003,0.61872584
Brian_Kerr,0002,0004,0.6938019
Brian_Kerr,0003,0004,0.6662889
Will_Smith,0003,0004,0.60254115
Will_Smith,0003,0001,0.5335187
Will_Smith,0003,0002,0.6491694
Will_Smith,0004,0001,0.4915738
Will_Smith,0004,0002,0.6944983
Will_Smith,0001,0002,0.58827186
Ben_Lee,0001,0002,0.7292181
Pak_Gil_Yon,0002,0001,0.5843259
Mario_Dominguez,0001,0002,0.69478667
Bob_Holden,0004,0003,0.7388763
Bob_Holden,0004,0002,0.5866821
Bob_Holden,0004,0001,0.6039007
Bob_Holden,0003,0002,0.6322727
Bob_Holden,0003,0001,0.6675421
Bob_Holden,0002,0001,0.640254
Kim_Jin-sun,0002,0001,0.1918055
Kim_Jin-sun,0002,0003,0.68988943
Kim_Jin-sun,0002,0004,0.782918
Kim_Jin-sun,0001,0003,0.14797294
Kim_Jin-sun,0001,0004,0.19928923
Kim_Jin-sun,0003,0004,0.71935856
Steven_Curtis_Chapman,0003,0004,0.7697725
Steven_Curtis_Chapman,0003,0001,0.5944374
Steven_Curtis_Chapman,0003,0002,0.62011266
Steven_Curtis_Chapman,0004,0001,0.5278083
Steven_Curtis_Chapman,0004,0002,0.5259853
Steven_Curtis_Chapman,0001,0002,0.6988944
Jean-Patrick_Nazon,0003,0004,0.5571062
Jean-Patrick_Nazon,0003,0001,0.5346252
Jean-Patrick_Nazon,0003,0002,0.5012202
Jean-Patrick_Nazon,0004,0001,0.665778
Jean-Patrick_Nazon,0004,0002,0.5652065
Jean-Patrick_Nazon,0001,0002,0.628034
Joan_Jett,0003,0004,0.63769627
Joan_Jett,0003,0002,0.5857068
Joan_Jett,0003,0001,0.28498274
Joan_Jett,0004,0002,0.62621653
Joan_Jett,0004,0001,0.28520745
Joan_Jett,0002,0001,0.50689715
Elvis_Costello,0002,0001,0.6311727
Elvis_Costello,0002,0003,0.6453484
Elvis_Costello,0001,0003,0.5772946
Paul_Kariya,0001,0002,0.6783526
Paul_Kariya,0001,0003,0.55273545
Paul_Kariya,0002,0003,0.5542604
Sanjay_Gupta,0001,0002,0.63410634
Sanjay_Gupta,0001,0003,0.64573467
Sanjay_Gupta,0001,0004,0.5902838
Sanjay_Gupta,0002,0003,0.6563226
Sanjay_Gupta,0002,0004,0.62527525
Sanjay_Gupta,0003,0004,0.7763058
Mike_Miller,0004,0001,0.58353037
Mike_Miller,0004,0003,0.64428616
Mike_Miller,0004,0002,0.6707252
Mike_Miller,0001,0003,0.63831115
Mike_Miller,0001,0002,0.71435326
Mike_Miller,0003,0002,0.7114942
Patrick_Stewart,0004,0001,0.6967236
Patrick_Stewart,0004,0003,0.9173769
Patrick_Stewart,0004,0002,0.6774331
Patrick_Stewart,0001,0003,0.69785756
Patrick_Stewart,0001,0002,0.7300583
Patrick_Stewart,0003,0002,0.6894405
Luis_Guzman,0001,0002,0.73033637
Luis_Guzman,0001,0003,0.7148857
Luis_Guzman,0001,0004,0.7250234
Luis_Guzman,0002,0003,0.8136496
Luis_Guzman,0002,0004,0.8366174
Luis_Guzman,0003,0004,0.82274497
Charlie_Zaa,0004,0002,0.60500425
Charlie_Zaa,0004,0003,0.5930037
Charlie_Zaa,0004,0001,0.5435334
Charlie_Zaa,0002,0003,0.569422
Charlie_Zaa,0002,0001,0.5117405
Charlie_Zaa,0003,0001,0.56825376
Ken_Loach,0001,0003,0.43271664
Ken_Loach,0001,0004,0.45524466
Ken_Loach,0001,0002,0.61009216
Ken_Loach,0003,0004,0.77502894
Ken_Loach,0003,0002,0.5792066
Ken_Loach,0004,0002,0.5596553
AJ_Lamas,0002,0001,0.65193844
Ashanti,0003,0001,0.5852104
Ashanti,0003,0004,0.57542413
Ashanti,0003,0002,0.6027638
Ashanti,0001,0004,0.5781307
Ashanti,0001,0002,0.62729216
Ashanti,0004,0002,0.61478734
Daja_Bedanova,0001,0002,0.66485226
Mikhail_Khodorkovsky,0002,0003,0.6295464
Mikhail_Khodorkovsky,0002,0001,0.69342816
Mikhail_Khodorkovsky,0002,0004,0.69974244
Mikhail_Khodorkovsky,0003,0001,0.69586456
Mikhail_Khodorkovsky,0003,0004,0.76947474
Mikhail_Khodorkovsky,0001,0004,0.68809617
Sara_Silverman,0001,0002,0.6662332
William_Nessen,0003,0002,0.70556414
William_Nessen,0003,0001,0.5378761
William_Nessen,0002,0001,0.51862174
Mehmet_Ali_Sahin,0002,0001,0.545466
Phil_Mickelson,0003,0001,0.62699205
Phil_Mickelson,0003,0002,0.7282361
Phil_Mickelson,0003,0004,0.5844699
Phil_Mickelson,0001,0002,0.6087862
Phil_Mickelson,0001,0004,0.652549
Phil_Mickelson,0002,0004,0.615852
Kathleen_Glynn,0004,0002,0.014394309
Kathleen_Glynn,0004,0001,0.5353459
Kathleen_Glynn,0004,0003,0.7256929
Kathleen_Glynn,0002,0001,0.106490836
Kathleen_Glynn,0002,0003,0.045190282
Kathleen_Glynn,0001,0003,0.6092592
Shia_LaBeouf,0003,0002,0.69154215
Shia_LaBeouf,0003,0004,0.67268765
Shia_LaBeouf,0003,0001,0.5280062
Shia_LaBeouf,0002,0004,0.6726427
Shia_LaBeouf,0002,0001,0.63982815
Shia_LaBeouf,0004,0001,0.44205177
Patricia_Clarkson,0004,0003,0.6637418
Patricia_Clarkson,0004,0001,0.0044953274
Patricia_Clarkson,0004,0002,0.72318804
Patricia_Clarkson,0003,0001,-0.03665556
Patricia_Clarkson,0003,0002,0.64303756
Patricia_Clarkson,0001,0002,0.032295436
Stephanie_Zimbalist,0003,0001,0.55009186
Stephanie_Zimbalist,0003,0004,0.4435323
Stephanie_Zimbalist,0003,0002,0.63646775
Stephanie_Zimbalist,0001,0004,0.37771714
Stephanie_Zimbalist,0001,0002,0.4206469
Stephanie_Zimbalist,0004,0002,0.46891212
Paddy_Torsney,0001,0002,-0.0069913184
Paddy_Torsney,0001,0003,-0.019824047
Paddy_Torsney,0002,0003,0.53302604
Enrica_Fico,0001,0002,0.57406837
Enrica_Fico,0001,0003,0.64826554
Enrica_Fico,0001,0004,0.62369895
Enrica_Fico,0002,0003,0.60647255
Enrica_Fico,0002,0004,0.5981972
Enrica_Fico,0003,0004,0.67085344
Natalie_Imbruglia,0001,0003,0.5150857
Natalie_Imbruglia,0001,0004,0.47191387
Natalie_Imbruglia,0001,0002,0.6831722
Natalie_Imbruglia,0003,0004,0.62732404
Natalie_Imbruglia,0003,0002,0.55892015
Natalie_Imbruglia,0004,0002,0.52175856
Leandro_Garcia,0001,0003,0.10481444
Leandro_Garcia,0001,0004,0.74211484
Leandro_Garcia,0001,0002,0.82040715
Leandro_Garcia,0003,0004,0.11628675
Leandro_Garcia,0003,0002,0.12539576
Leandro_Garcia,0004,0002,0.7600917
Wayne_Gretzky,0003,0004,0.7488152
Wayne_Gretzky,0003,0001,0.35410923
Wayne_Gretzky,0003,0002,0.44765556
Wayne_Gretzky,0004,0001,0.37884963
Wayne_Gretzky,0004,0002,0.432729
Wayne_Gretzky,0001,0002,0.41442156
Jessica_Biel,0001,0002,0.46846268
Carly_Fiorina,0003,0002,0.4673586
Carly_Fiorina,0003,0004,0.30405295
Carly_Fiorina,0003,0001,0.5322846
Carly_Fiorina,0002,0004,0.4234053
Carly_Fiorina,0002,0001,0.5060305
Carly_Fiorina,0004,0001,0.34485668
Trisha_Meili,0002,0001,0.5138832
Trisha_Meili,0002,0003,0.6129856
Trisha_Meili,0001,0003,0.66143227
Ibrahim_Rugova,0001,0002,0.53416264
Ibrahim_Rugova,0001,0003,0.61999583
Ibrahim_Rugova,0001,0004,0.3879196
Ibrahim_Rugova,0002,0003,0.6225946
Ibrahim_Rugova,0002,0004,0.42392758
Ibrahim_Rugova,0003,0004,0.47224092
David_Heyman,0001,0002,0.70163274
David_Heyman,0001,0004,0.7126694
David_Heyman,0001,0003,0.7177932
David_Heyman,0002,0004,0.8556089
David_Heyman,0002,0003,0.7855682
David_Heyman,0004,0003,0.8183404
Jeane_Kirkpatrick,0002,0001,0.7857179
Tina_Fey,0001,0002,0.50482744
Tina_Fey,0001,0004,0.48006946
Tina_Fey,0001,0003,0.6062256
Tina_Fey,0002,0004,0.7327839
Tina_Fey,0002,0003,0.7284686
Tina_Fey,0004,0003,0.7123213
Carl_Levin,0002,0003,0.62750417
Carl_Levin,0002,0001,0.5878323
Carl_Levin,0003,0001,0.51491886
Danny_Ainge,0001,0003,0.51514304
Danny_Ainge,0001,0004,0.57033694
Danny_Ainge,0001,0002,0.76711893
Danny_Ainge,0003,0004,0.6098167
Danny_Ainge,0003,0002,0.55514425
Danny_Ainge,0004,0002,0.6234016
Paul_Otellini,0002,0004,-0.04166141
Paul_Otellini,0002,0003,0.7748567
Paul_Otellini,0002,0001,0.7913033
Paul_Otellini,0004,0003,-0.022478605
Paul_Otellini,0004,0001,-0.03277464
Paul_Otellini,0003,0001,0.7351724
Brandon_Hammond,0003,0001,0.5124317
Brandon_Hammond,0003,0002,0.49719787
Brandon_Hammond,0001,0002,0.7443621
Roberto_Cavalli,0001,0002,0.19212219
Jerry_Bruckheimer,0001,0002,0.51548123
Jerry_Bruckheimer,0001,0004,0.6721135
Jerry_Bruckheimer,0001,0003,0.5694632
Jerry_Bruckheimer,0002,0004,0.48628318
Jerry_Bruckheimer,0002,0003,0.5404341
Jerry_Bruckheimer,0004,0003,0.6520561
Maureen_Kanka,0002,0001,0.19227871
Maureen_Kanka,0002,0003,0.45416033
Maureen_Kanka,0001,0003,0.17168319
David_Dodge,0001,0002,0.6343639
Dino_de_Laurentis,0003,0002,0.721234
Dino_de_Laurentis,0003,0001,0.39552066
Dino_de_Laurentis,0002,0001,0.3635487
Eugene_Melnyk,0004,0002,0.4655755
Eugene_Melnyk,0004,0001,0.49426287
Eugene_Melnyk,0004,0003,0.6599623
Eugene_Melnyk,0002,0001,0.63264805
Eugene_Melnyk,0002,0003,0.5172879
Eugene_Melnyk,0001,0003,0.51107967
Mike_Brey,0002,0003,0.6013317
Mike_Brey,0002,0001,0.63201416
Mike_Brey,0003,0001,0.5311595
Akbar_Hashemi_Rafsanjani,0001,0003,0.35460258
Akbar_Hashemi_Rafsanjani,0001,0002,0.38814974
Akbar_Hashemi_Rafsanjani,0003,0002,0.63587797
Maurice_Cheeks,0002,0003,0.77643925
Maurice_Cheeks,0002,0001,0.7559618
Maurice_Cheeks,0003,0001,0.75303996
Alex_Cabrera,0002,0001,0.5932096
Willie_Nelson,0001,0003,0.38614267
Willie_Nelson,0001,0002,0.4541967
Willie_Nelson,0003,0002,0.34460312
Patricia_Russo,0001,0002,0.6313926
David_Alpay,0001,0002,0.59000045
Lon_Kruger,0004,0002,0.6169178
Lon_Kruger,0004,0003,0.70525706
Lon_Kruger,0004,0001,0.6132658
Lon_Kruger,0002,0003,0.5980691
Lon_Kruger,0002,0001,0.6657308
Lon_Kruger,0003,0001,0.6231617
Denzel_Washington,0002,0004,0.6580914
Denzel_Washington,0002,0003,0.66120243
Denzel_Washington,0002,0001,0.62688327
Denzel_Washington,0004,0003,0.64810395
Denzel_Washington,0004,0001,0.674327
Denzel_Washington,0003,0001,0.6729449
Mekhi_Phifer,0004,0001,0.48280662
Mekhi_Phifer,0004,0003,0.70725685
Mekhi_Phifer,0004,0002,0.49660367
Mekhi_Phifer,0001,0003,0.4573369
Mekhi_Phifer,0001,0002,0.50269604
Mekhi_Phifer,0003,0002,0.47626895
Derrick_Rodgers,0001,0002,0.6559787
Yuri_Malenchenko,0001,0002,0.65530854
Roy_Moore,0002,0001,-0.021084988
Roy_Moore,0002,0003,0.0025018156
Roy_Moore,0002,0004,0.02262859
Roy_Moore,0001,0003,0.44336367
Roy_Moore,0001,0004,0.56124663
Roy_Moore,0003,0004,0.51776206
Jean_Chretien,0002,0004,0.5911871
Jean_Chretien,0002,0001,0.65661955
Jean_Chretien,0002,0003,0.57814366
Jean_Chretien,0004,0001,0.51209426
Jean_Chretien,0004,0003,0.6614386
Jean_Chretien,0001,0003,0.6301654
Hasan_Wirayuda,0001,0004,0.66935056
Hasan_Wirayuda,0001,0003,-0.05345892
Hasan_Wirayuda,0001,0002,0.6809914
Hasan_Wirayuda,0004,0003,-0.028438065
Hasan_Wirayuda,0004,0002,0.72751224
Hasan_Wirayuda,0003,0002,-0.06426505
Werner_Schlager,0002,0001,0.7395069
Norio_Ohga,0001,0002,0.613431
Nathalie_Baye,0001,0004,0.4428958
Nathalie_Baye,0001,0003,0.57698745
Nathalie_Baye,0001,0002,0.49874592
Nathalie_Baye,0004,0003,0.71796715
Nathalie_Baye,0004,0002,0.57008123
Nathalie_Baye,0003,0002,0.53220975
Chip_Ganassi,0002,0004,0.70603377
Chip_Ganassi,0002,0003,0.79891264
Chip_Ganassi,0002,0001,0.47110957
Chip_Ganassi,0004,0003,0.69587535
Chip_Ganassi,0004,0001,0.45487702
Chip_Ganassi,0003,0001,0.48015878
Tony_Fernandes,0002,0001,0.5410116
Tony_Fernandes,0002,0004,0.6617554
Tony_Fernandes,0002,0003,0.641361
Tony_Fernandes,0001,0004,0.46565753
Tony_Fernandes,0001,0003,0.48182613
Tony_Fernandes,0004,0003,0.58869106
Andres_Pastrana,0002,0001,0.5430917
Andres_Pastrana,0002,0004,0.5549313
Andres_Pastrana,0002,0003,0.6239048
Andres_Pastrana,0001,0004,0.4709782
Andres_Pastrana,0001,0003,0.46404055
Andres_Pastrana,0004,0003,0.6956391
Nicole_Parker,0003,0002,0.4537244
Nicole_Parker,0003,0004,0.43198657
Nicole_Parker,0003,0001,0.38666216
Nicole_Parker,0002,0004,0.51250803
Nicole_Parker,0002,0001,0.6096174
Nicole_Parker,0004,0001,0.4811491
Marina_Silva,0003,0001,0.31656212
Marina_Silva,0003,0002,0.605965
Marina_Silva,0003,0004,0.65551054
Marina_Silva,0001,0002,0.527429
Marina_Silva,0001,0004,0.3216225
Marina_Silva,0002,0004,0.5954749
Ms_Dynamite,0001,0003,0.6466117
Ms_Dynamite,0001,0004,0.41940123
Ms_Dynamite,0001,0002,0.5917523
Ms_Dynamite,0003,0004,0.50677246
Ms_Dynamite,0003,0002,0.58667016
Ms_Dynamite,0004,0002,0.41298047
Nicklas_Lidstrom,0002,0001,0.7586498
Nicklas_Lidstrom,0002,0003,0.6887001
Nicklas_Lidstrom,0001,0003,0.7458065
Aly_Wagner,0001,0002,0.62639004
Sachin_Tendulkar,0003,0002,0.70927054
Sachin_Tendulkar,0003,0004,0.68602324
Sachin_Tendulkar,0003,0001,0.6442051
Sachin_Tendulkar,0002,0004,0.7443763
Sachin_Tendulkar,0002,0001,0.65638155
Sachin_Tendulkar,0004,0001,0.53944385
Al_Davis,0003,0002,0.51046365
Al_Davis,0003,0004,0.54109436
Al_Davis,0003,0001,0.5624196
Al_Davis,0002,0004,0.3657565
Al_Davis,0002,0001,0.5969007
Al_Davis,0004,0001,0.43650717
Leisel_Jones,0001,0003,0.6447207
Leisel_Jones,0001,0004,0.64144516
Leisel_Jones,0001,0002,0.69304943
Leisel_Jones,0003,0004,0.737936
Leisel_Jones,0003,0002,0.5240617
Leisel_Jones,0004,0002,0.52589154
Anthony_LaPaglia,0002,0004,0.571661
Anthony_LaPaglia,0002,0001,0.6419704
Anthony_LaPaglia,0002,0003,0.7371481
Anthony_LaPaglia,0004,0001,0.6156914
Anthony_LaPaglia,0004,0003,0.5866041
Anthony_LaPaglia,0001,0003,0.6237151
Hassan_Nasrallah,0004,0002,0.5221529
Hassan_Nasrallah,0004,0001,0.4662497
Hassan_Nasrallah,0004,0003,0.6701173
Hassan_Nasrallah,0002,0001,0.6023321
Hassan_Nasrallah,0002,0003,0.5435786
Hassan_Nasrallah,0001,0003,0.42115605
Lucio_Gutierrez,0004,0002,0.61324465
Lucio_Gutierrez,0004,0003,0.6325856
Lucio_Gutierrez,0004,0001,0.38160518
Lucio_Gutierrez,0002,0003,0.60328263
Lucio_Gutierrez,0002,0001,0.55477345
Lucio_Gutierrez,0003,0001,0.42941248
Javier_Saviola,0003,0002,0.6313647
Javier_Saviola,0003,0004,0.6922493
Javier_Saviola,0003,0001,0.6387098
Javier_Saviola,0002,0004,0.64612937
Javier_Saviola,0002,0001,0.57659423
Javier_Saviola,0004,0001,0.65718055
Bill_Elliott,0004,0001,0.56475776
Bill_Elliott,0004,0002,0.645821
Bill_Elliott,0004,0003,0.6919606
Bill_Elliott,0001,0002,0.5323436
Bill_Elliott,0001,0003,0.5304222
Bill_Elliott,0002,0003,0.7320732
Lynne_Thigpen,0001,0004,0.4003495
Lynne_Thigpen,0001,0003,0.49136314
Lynne_Thigpen,0001,0002,0.52478254
Lynne_Thigpen,0004,0003,0.48304433
Lynne_Thigpen,0004,0002,0.5604383
Lynne_Thigpen,0003,0002,0.66658795
Jamie_Dimon,0004,0002,0.62901795
Jamie_Dimon,0004,0001,0.5514202
Jamie_Dimon,0004,0003,0.6576419
Jamie_Dimon,0002,0001,0.66974765
Jamie_Dimon,0002,0003,0.62335545
Jamie_Dimon,0001,0003,0.4966917
Lori_Berenson,0001,0002,0.5540517
Emmanuelle_Beart,0002,0004,0.5960692
Emmanuelle_Beart,0002,0001,0.5640284
Emmanuelle_Beart,0002,0003,0.577194
Emmanuelle_Beart,0004,0001,0.46162793
Emmanuelle_Beart,0004,0003,0.47435272
Emmanuelle_Beart,0001,0003,0.3902501
David_McCullough,0001,0002,0.8247164
Carla_Sullivan,0001,0002,0.07801218
Kevin_Marshall,0001,0002,0.66213644
Keith_Osik,0002,0001,0.04910353
Keith_Osik,0002,0004,0.68626416
Keith_Osik,0002,0003,0.8100648
Keith_Osik,0001,0004,-0.0296448
Keith_Osik,0001,0003,0.035582855
Keith_Osik,0004,0003,0.6587535
Moby,0002,0004,0.55583584
Moby,0002,0003,0.605709
Moby,0002,0001,0.53133893
Moby,0004,0003,0.7825599
Moby,0004,0001,0.4191057
Moby,0003,0001,0.4053415
Francis_George,0002,0001,0.03564831
Mary_Landrieu,0001,0004,0.77426267
Mary_Landrieu,0001,0003,0.70070064
Mary_Landrieu,0001,0002,0.70850897
Mary_Landrieu,0004,0003,0.6529627
Mary_Landrieu,0004,0002,0.660645
Mary_Landrieu,0003,0002,0.7976027
Rani_Mukherjee,0004,0001,0.5730831
Rani_Mukherjee,0004,0002,0.6608621
Rani_Mukherjee,0004,0003,0.7090193
Rani_Mukherjee,0001,0002,0.58251923
Rani_Mukherjee,0001,0003,0.49669844
Rani_Mukherjee,0002,0003,0.63122123
Oscar_Elias_Biscet,0002,0003,0.7695316
Oscar_Elias_Biscet,0002,0001,0.49535948
Oscar_Elias_Biscet,0003,0001,0.5379093
Claudia_Cardinale,0001,0004,0.23857863
Claudia_Cardinale,0001,0002,0.63541126
Claudia_Cardinale,0001,0003,0.4862615
Claudia_Cardinale,0004,0002,0.23713374
Claudia_Cardinale,0004,0003,0.23227331
Claudia_Cardinale,0002,0003,0.6007434
Patricia_Medina,0003,0001,0.47859195
Patricia_Medina,0003,0004,0.6649196
Patricia_Medina,0003,0002,0.48495284
Patricia_Medina,0001,0004,0.4656133
Patricia_Medina,0001,0002,0.6178976
Patricia_Medina,0004,0002,0.40035278
Geovani_Lapentti,0002,0001,0.24734311
Mike_Myers,0003,0001,0.6492263
Mike_Myers,0003,0002,0.68629605
Mike_Myers,0001,0002,0.6985799
Adrian_Nastase,0001,0003,0.62116146
Adrian_Nastase,0001,0002,0.68518865
Adrian_Nastase,0003,0002,0.6553942
Rick_Bragg,0001,0002,0.6533367
Rick_Bragg,0001,0003,0.7135761
Rick_Bragg,0001,0004,0.62018263
Rick_Bragg,0002,0003,0.7179729
Rick_Bragg,0002,0004,0.5265746
Rick_Bragg,0003,0004,0.6773685
Steffi_Graf,0001,0002,0.32308558
Steffi_Graf,0001,0003,0.44946918
Steffi_Graf,0001,0004,0.4425187
Steffi_Graf,0002,0003,0.64896727
Steffi_Graf,0002,0004,0.64705706
Steffi_Graf,0003,0004,0.74685955
Ian_Gillan,0002,0003,0.681597
Ian_Gillan,0002,0001,0.5606711
Ian_Gillan,0003,0001,0.4810191
Ashley_Judd,0002,0001,0.48688442
Yashwant_Sinha,0002,0003,0.52413416
Yashwant_Sinha,0002,0001,0.51082456
Yashwant_Sinha,0003,0001,0.5664333
Marcelo_Rios,0002,0001,0.6868064
Marcelo_Rios,0002,0003,0.5754965
Marcelo_Rios,0002,0004,0.49347922
Marcelo_Rios,0001,0003,0.56320894
Marcelo_Rios,0001,0004,0.48927256
Marcelo_Rios,0003,0004,0.56561047
Ann_Veneman,0002,0003,0.8220555
Ann_Veneman,0002,0001,0.69188845
Ann_Veneman,0003,0001,0.6573303
Donald_Evans,0003,0001,-0.06327052
Donald_Evans,0003,0002,0.7151263
Donald_Evans,0001,0002,-0.029220168
Angelina_Jolie,0002,0001,0.5428169
Angelina_Jolie,0002,0003,0.59840894
Angelina_Jolie,0002,0004,0.5694111
Angelina_Jolie,0001,0003,0.60336107
Angelina_Jolie,0001,0004,0.51536644
Angelina_Jolie,0003,0004,0.7390758
Nona_Gaye,0002,0001,0.08842929
Ty_Votaw,0001,0002,0.541099
Ty_Votaw,0001,0003,0.5230311
Ty_Votaw,0002,0003,0.6562903
Pedro_Malan,0003,0001,0.566864
Pedro_Malan,0003,0002,0.58446634
Pedro_Malan,0003,0004,0.69239855
Pedro_Malan,0001,0002,0.5474229
Pedro_Malan,0001,0004,0.5958884
Pedro_Malan,0002,0004,0.5234816
Robert_Korzeniowski,0003,0001,0.4420721
Robert_Korzeniowski,0003,0002,0.67615354
Robert_Korzeniowski,0001,0002,0.43457073
Edward_Norton,0002,0004,0.676639
Edward_Norton,0002,0003,0.6815882
Edward_Norton,0002,0001,0.7546671
Edward_Norton,0004,0003,0.8034953
Edward_Norton,0004,0001,0.73000115
Edward_Norton,0003,0001,0.7258712
Svend_Robinson,0002,0003,0.6922926
Svend_Robinson,0002,0001,0.6782367
Svend_Robinson,0003,0001,0.5399802
Dieter_Holzer,0001,0002,0.68612814
Dieter_Holzer,0001,0003,0.63794684
Dieter_Holzer,0002,0003,0.70485616
Jason_Kidd,0004,0002,0.5043131
Jason_Kidd,0004,0001,0.59358615
Jason_Kidd,0004,0003,0.539451
Jason_Kidd,0002,0001,0.5711049
Jason_Kidd,0002,0003,0.6548655
Jason_Kidd,0001,0003,0.65779614
Rhett_Warrener,0001,0002,0.54115415
Rhett_Warrener,0001,0003,0.53702414
Rhett_Warrener,0001,0004,0.44535586
Rhett_Warrener,0002,0003,0.599012
Rhett_Warrener,0002,0004,0.4414948
Rhett_Warrener,0003,0004,0.6096653
William_Swor,0001,0003,0.1984342
William_Swor,0001,0002,0.18546572
William_Swor,0003,0002,0.77745926
Isaiah_Washington,0004,0003,0.6403167
